id_lead,origem_canal,campanha_tipo,dispositivo,metodo_tracking,paginas_vistas,tempo_sessao_segundos,scroll_depth_max,baixou_material_rico,cargo,tamanho_empresa,tipo_email,converteu
293,,,Mobile,Client-side,5,110,100%,0,Coordenador,200+,Genérico,0
294,Meta Ads,Retargeting,Mobile,Server-side,13,624,25%,0,C-Level,51-200,Genérico,0
295,Google Ads,Search,Mobile,Server-side,13,1456,100%,0,Analista,200+,Corporativo,0
296,Meta Ads,Nenhuma,Desktop,Server-side,8,400,75%,0,Coordenador,1-10,Corporativo,1
297,,,Mobile,Client-side,8,680,100%,0,Analista,51-200,Genérico,0
298,Google Ads,Institucional,Desktop,Server-side,14,1652,75%,0,Analista,11-50,Corporativo,1
299,LinkedIn Ads,Retargeting,Desktop,Server-side,12,768,25%,1,Gerente,200+,Genérico,1
300,Google Ads,Nenhuma,Mobile,Client-side,5,460,50%,0,Estagiário,51-200,Genérico,0
301,Google Ads,Retargeting,Mobile,Client-side,13,533,25%,1,C-Level,200+,Genérico,1
302,Meta Ads,PMax,Mobile,Client-side,2,204,75%,0,Gerente,51-200,Genérico,0
303,Meta Ads,Lookalike,Desktop,Client-side,13,377,50%,1,C-Level,51-200,Genérico,1
304,LinkedIn Ads,Nenhuma,Mobile,Server-side,4,160,50%,0,Gerente,51-200,Genérico,1
305,Organic Search,Lookalike,Desktop,Client-side,7,252,100%,0,Gerente,11-50,Corporativo,1
306,Referral,PMax,Mobile,Server-side,14,1204,25%,0,Estagiário,51-200,Genérico,0
307,Meta Ads,Lookalike,Desktop,Server-side,6,156,75%,0,Coordenador,1-10,Corporativo,1
308,Meta Ads,Search,Desktop,Server-side,10,550,75%,1,Analista,200+,Genérico,1
309,Organic Search,Lookalike,Mobile,Server-side,7,602,50%,0,Analista,200+,Corporativo,0
310,,,Mobile,Client-side,5,480,100%,0,Analista,200+,Corporativo,0
311,Meta Ads,Lookalike,Mobile,Server-side,2,98,75%,1,Gerente,51-200,Genérico,1
312,Google Ads,Institucional,Mobile,Client-side,8,848,100%,1,Analista,200+,Genérico,0
313,,,Mobile,Client-side,14,1260,50%,0,Coordenador,1-10,Corporativo,1
314,Referral,Search,Desktop,Client-side,12,1356,50%,0,Coordenador,1-10,Genérico,0
315,Organic Search,Institucional,Mobile,Server-side,2,96,50%,0,Estagiário,1-10,Genérico,0
316,LinkedIn Ads,Institucional,Desktop,Server-side,12,1092,100%,0,Gerente,11-50,Genérico,1
317,Meta Ads,PMax,Desktop,Client-side,8,744,75%,1,Gerente,1-10,Genérico,1
318,Google Ads,Retargeting,Mobile,Client-side,7,364,25%,0,C-Level,1-10,Corporativo,1
319,Google Ads,Retargeting,Desktop,Server-side,3,234,100%,0,Analista,200+,Corporativo,0
320,,,Mobile,Client-side,13,507,50%,1,Coordenador,51-200,Genérico,0
321,,,Desktop,Client-side,4,448,25%,0,Coordenador,200+,Genérico,0
322,Organic Search,PMax,Mobile,Server-side,13,624,25%,1,C-Level,11-50,Genérico,1
323,LinkedIn Ads,Search,Mobile,Client-side,7,504,25%,0,Coordenador,11-50,Genérico,0
324,,,Mobile,Client-side,4,416,25%,1,Coordenador,11-50,Corporativo,1
325,Referral,Lookalike,Mobile,Client-side,9,180,25%,0,Analista,1-10,Genérico,0
326,Organic Search,Institucional,Mobile,Client-side,7,371,50%,0,Estagiário,1-10,Corporativo,1
327,Meta Ads,Search,Mobile,Client-side,1,63,75%,0,Analista,1-10,Genérico,0
328,LinkedIn Ads,Institucional,Mobile,Client-side,1,115,25%,0,Gerente,51-200,Corporativo,1
329,Meta Ads,PMax,Desktop,Client-side,4,132,75%,0,Gerente,200+,Genérico,1
330,Google Ads,Lookalike,Mobile,Client-side,14,784,75%,0,Analista,1-10,Corporativo,0
331,Meta Ads,PMax,Mobile,Server-side,14,756,100%,0,Coordenador,11-50,Genérico,0
332,Organic Search,Lookalike,Mobile,Server-side,13,1014,50%,0,Analista,51-200,Genérico,0
333,Google Ads,Lookalike,Desktop,Client-side,9,387,25%,0,Gerente,51-200,Corporativo,1
334,Google Ads,Institucional,Desktop,Server-side,13,1092,75%,0,Gerente,11-50,Genérico,0
335,Google Ads,PMax,Mobile,Client-side,4,100,100%,0,C-Level,1-10,Genérico,0
336,Google Ads,PMax,Mobile,Client-side,13,1131,75%,1,Analista,51-200,Genérico,0
337,Direct,Search,Mobile,Client-side,5,285,25%,0,Gerente,11-50,Corporativo,1
338,Organic Search,PMax,Mobile,Client-side,1,20,50%,1,C-Level,1-10,Genérico,0
339,Meta Ads,Search,Desktop,Server-side,14,840,50%,0,Gerente,51-200,Genérico,1
340,,,Mobile,Client-side,2,100,25%,0,Analista,51-200,Corporativo,0
341,Meta Ads,Retargeting,Desktop,Client-side,11,605,75%,0,Gerente,200+,Genérico,0
342,Meta Ads,Retargeting,Mobile,Server-side,4,368,100%,0,Gerente,200+,Corporativo,1
343,Google Ads,Nenhuma,Desktop,Client-side,12,876,50%,0,Analista,51-200,Corporativo,0
344,Meta Ads,PMax,Mobile,Client-side,4,424,50%,0,Analista,51-200,Corporativo,0
345,,,Desktop,Client-side,11,550,75%,0,Gerente,51-200,Genérico,0
346,LinkedIn Ads,PMax,Desktop,Client-side,10,480,75%,0,Gerente,200+,Genérico,1
347,LinkedIn Ads,Search,Desktop,Client-side,6,624,75%,0,C-Level,1-10,Genérico,1
348,Google Ads,Nenhuma,Mobile,Client-side,13,286,100%,0,Analista,200+,Genérico,0
349,Meta Ads,Nenhuma,Mobile,Client-side,6,462,75%,0,Gerente,11-50,Genérico,0
350,LinkedIn Ads,Nenhuma,Mobile,Client-side,8,872,100%,0,Estagiário,51-200,Genérico,0
351,Meta Ads,Lookalike,Mobile,Server-side,12,960,25%,1,C-Level,11-50,Genérico,1
352,Direct,Search,Mobile,Server-side,13,325,100%,0,Estagiário,11-50,Corporativo,0
353,LinkedIn Ads,Retargeting,Mobile,Server-side,9,351,75%,1,Analista,11-50,Genérico,1
354,Google Ads,Search,Mobile,Server-side,14,1120,100%,0,Estagiário,200+,Corporativo,0
355,Google Ads,Lookalike,Mobile,Server-side,1,65,100%,1,Gerente,200+,Genérico,0
356,LinkedIn Ads,PMax,Mobile,Server-side,1,32,100%,0,Analista,1-10,Genérico,0
357,Google Ads,Search,Mobile,Server-side,6,252,50%,0,Gerente,11-50,Genérico,1
358,Meta Ads,Nenhuma,Mobile,Client-side,4,392,75%,0,Coordenador,11-50,Genérico,0
359,Direct,Retargeting,Mobile,Server-side,11,550,100%,0,Coordenador,200+,Genérico,0
360,Meta Ads,Retargeting,Mobile,Client-side,4,92,75%,0,Analista,11-50,Genérico,0
361,Meta Ads,PMax,Mobile,Server-side,1,94,25%,1,Estagiário,200+,Genérico,0
362,LinkedIn Ads,Search,Desktop,Client-side,9,765,100%,0,Analista,51-200,Genérico,0
363,Meta Ads,Lookalike,Desktop,Server-side,12,420,100%,0,Gerente,51-200,Corporativo,1
364,Meta Ads,PMax,Desktop,Client-side,11,550,25%,1,Coordenador,11-50,Genérico,0
365,Direct,Search,Desktop,Client-side,3,201,75%,1,Estagiário,1-10,Genérico,0
366,Meta Ads,Institucional,Mobile,Client-side,5,310,25%,0,Coordenador,200+,Genérico,0
367,Referral,Retargeting,Mobile,Client-side,10,230,25%,1,Estagiário,51-200,Genérico,0
368,,,Mobile,Client-side,1,81,25%,0,Coordenador,51-200,Corporativo,0
369,Google Ads,Nenhuma,Mobile,Client-side,8,536,25%,0,C-Level,11-50,Genérico,0
370,Google Ads,Lookalike,Mobile,Client-side,3,141,75%,0,Analista,200+,Genérico,1
371,Google Ads,Nenhuma,Mobile,Client-side,14,490,100%,0,Gerente,11-50,Genérico,1
372,Google Ads,Lookalike,Mobile,Server-side,1,108,25%,0,Gerente,200+,Corporativo,1
373,,,Mobile,Client-side,10,960,25%,0,Coordenador,1-10,Corporativo,1
374,LinkedIn Ads,Nenhuma,Desktop,Client-side,6,528,50%,0,Coordenador,200+,Genérico,0
375,Google Ads,Search,Mobile,Server-side,1,49,75%,0,Coordenador,51-200,Genérico,0
376,Meta Ads,Nenhuma,Mobile,Client-side,3,252,25%,0,Analista,11-50,Genérico,0
377,Organic Search,PMax,Mobile,Client-side,5,440,50%,0,Gerente,200+,Genérico,1
378,,,Mobile,Client-side,4,132,25%,0,Gerente,51-200,Corporativo,1
379,Organic Search,PMax,Mobile,Server-side,7,658,75%,0,C-Level,11-50,Genérico,0
380,Google Ads,Lookalike,Desktop,Client-side,6,318,50%,0,Gerente,11-50,Corporativo,1
381,Google Ads,Search,Mobile,Client-side,12,900,50%,1,Analista,1-10,Genérico,1
382,LinkedIn Ads,Lookalike,Mobile,Server-side,3,144,75%,1,Gerente,51-200,Corporativo,1
383,LinkedIn Ads,Institucional,Mobile,Client-side,11,1111,50%,0,Gerente,200+,Corporativo,1
384,Direct,Lookalike,Mobile,Server-side,8,784,50%,0,Gerente,51-200,Corporativo,1
385,Organic Search,Lookalike,Desktop,Client-side,8,352,25%,1,Gerente,11-50,Genérico,1
386,,,Mobile,Client-side,14,1582,50%,0,C-Level,1-10,Genérico,1
387,Google Ads,Nenhuma,Desktop,Server-side,2,170,100%,0,Analista,200+,Corporativo,1
388,,,Desktop,Client-side,7,413,75%,0,Analista,1-10,Corporativo,1
389,Organic Search,Lookalike,Desktop,Server-side,14,1540,25%,0,Gerente,1-10,Corporativo,1
390,Organic Search,Lookalike,Mobile,Server-side,1,34,50%,0,Coordenador,51-200,Genérico,0
391,,,Mobile,Client-side,2,102,100%,0,Gerente,11-50,Corporativo,0
392,Meta Ads,Institucional,Mobile,Server-side,8,312,25%,0,Coordenador,11-50,Genérico,0
393,Meta Ads,Search,Mobile,Client-side,12,864,75%,0,Coordenador,200+,Genérico,1
394,Organic Search,PMax,Desktop,Server-side,1,97,50%,1,Analista,1-10,Genérico,0
395,,,Desktop,Client-side,2,220,75%,0,Gerente,1-10,Corporativo,1
396,,,Desktop,Client-side,12,1032,75%,0,Analista,1-10,Genérico,0
397,,,Desktop,Client-side,1,68,50%,0,Gerente,51-200,Corporativo,1
398,Meta Ads,Nenhuma,Mobile,Client-side,5,430,50%,0,C-Level,11-50,Genérico,1
399,Organic Search,Institucional,Mobile,Client-side,7,672,25%,0,Analista,1-10,Genérico,0
400,Organic Search,PMax,Mobile,Server-side,6,648,75%,0,Analista,1-10,Genérico,0
401,Google Ads,Nenhuma,Desktop,Server-side,6,606,50%,0,Estagiário,11-50,Genérico,0
402,Direct,Nenhuma,Desktop,Client-side,6,120,75%,0,Analista,200+,Genérico,0
403,,,Mobile,Client-side,8,464,50%,0,Analista,51-200,Corporativo,1
404,Organic Search,Lookalike,Desktop,Server-side,5,400,75%,1,Coordenador,51-200,Genérico,1
405,Meta Ads,Lookalike,Desktop,Client-side,10,740,25%,1,Coordenador,51-200,Genérico,1
406,Direct,Lookalike,Desktop,Client-side,7,616,75%,0,Analista,11-50,Genérico,0
407,Meta Ads,Retargeting,Desktop,Client-side,3,63,50%,1,Gerente,51-200,Genérico,0
408,Google Ads,Institucional,Mobile,Client-side,9,1017,100%,0,C-Level,1-10,Genérico,1
409,Direct,Lookalike,Mobile,Client-side,10,360,25%,1,Analista,51-200,Genérico,0
410,Google Ads,Search,Mobile,Server-side,3,144,25%,0,Gerente,11-50,Genérico,0
411,Meta Ads,Lookalike,Mobile,Server-side,14,322,100%,0,Analista,51-200,Corporativo,0
412,Referral,Institucional,Mobile,Client-side,14,1288,50%,0,Analista,200+,Genérico,0
413,Referral,Lookalike,Mobile,Server-side,6,498,25%,1,Coordenador,200+,Corporativo,1
414,Meta Ads,Retargeting,Desktop,Client-side,3,312,100%,0,Analista,11-50,Genérico,0
415,LinkedIn Ads,PMax,Mobile,Client-side,1,62,100%,0,Estagiário,11-50,Genérico,0
416,,,Desktop,Client-side,1,95,75%,1,Analista,200+,Genérico,0
417,Google Ads,Institucional,Mobile,Client-side,3,93,75%,0,C-Level,51-200,Corporativo,1
418,Meta Ads,PMax,Mobile,Client-side,4,276,50%,0,Analista,1-10,Genérico,0
419,LinkedIn Ads,PMax,Mobile,Client-side,14,1218,100%,0,Gerente,11-50,Genérico,1
420,Organic Search,Search,Mobile,Client-side,2,160,75%,1,Gerente,200+,Genérico,1
421,Organic Search,Institucional,Mobile,Client-side,9,999,50%,1,Analista,51-200,Genérico,1
422,Organic Search,Institucional,Mobile,Server-side,11,1012,25%,1,Analista,11-50,Genérico,0
423,Google Ads,PMax,Mobile,Server-side,8,560,75%,0,Analista,51-200,Corporativo,0
424,,,Mobile,Client-side,12,1380,50%,0,Estagiário,1-10,Genérico,0
425,Google Ads,PMax,Mobile,Server-side,13,1248,75%,0,Analista,11-50,Corporativo,0
426,Meta Ads,Nenhuma,Desktop,Server-side,3,351,25%,0,Analista,1-10,Genérico,0
427,Meta Ads,Retargeting,Mobile,Server-side,7,714,25%,0,Analista,1-10,Genérico,0
428,Direct,Lookalike,Mobile,Client-side,4,388,75%,0,Estagiário,1-10,Genérico,0
429,Meta Ads,Retargeting,Desktop,Client-side,5,120,25%,1,Coordenador,200+,Corporativo,1
430,Google Ads,Institucional,Mobile,Server-side,4,440,50%,1,Analista,1-10,Corporativo,0
431,,,Desktop,Client-side,9,423,75%,0,C-Level,1-10,Genérico,1
432,Organic Search,Lookalike,Desktop,Client-side,11,1199,75%,0,Analista,51-200,Genérico,0
433,LinkedIn Ads,Search,Desktop,Client-side,7,203,25%,0,Gerente,200+,Genérico,1
434,Google Ads,Nenhuma,Mobile,Server-side,13,1391,50%,0,C-Level,200+,Genérico,1
435,Google Ads,Institucional,Desktop,Server-side,4,400,75%,0,Estagiário,200+,Genérico,0
436,Organic Search,Nenhuma,Desktop,Client-side,13,923,75%,0,Coordenador,200+,Genérico,0
437,Google Ads,Institucional,Mobile,Client-side,8,792,25%,1,Coordenador,1-10,Corporativo,1
438,Organic Search,Search,Mobile,Server-side,2,72,25%,0,C-Level,51-200,Corporativo,1
439,Organic Search,Search,Mobile,Client-side,7,588,50%,0,Gerente,1-10,Corporativo,1
440,Google Ads,Search,Desktop,Client-side,11,440,50%,0,Analista,1-10,Corporativo,1
441,Google Ads,Institucional,Mobile,Client-side,1,73,25%,0,Gerente,200+,Genérico,1
442,Referral,PMax,Desktop,Server-side,8,544,50%,0,Coordenador,200+,Genérico,0
443,Meta Ads,Search,Mobile,Server-side,13,533,100%,1,Analista,11-50,Genérico,0
444,Meta Ads,Nenhuma,Desktop,Server-side,14,1232,100%,0,Gerente,51-200,Genérico,0
445,Organic Search,Lookalike,Mobile,Client-side,12,996,25%,1,Gerente,200+,Corporativo,1
446,Direct,Institucional,Mobile,Client-side,14,770,75%,0,Estagiário,200+,Genérico,0
447,Referral,Nenhuma,Mobile,Client-side,13,520,25%,0,C-Level,1-10,Genérico,0
448,Organic Search,Retargeting,Mobile,Server-side,6,450,25%,1,Analista,1-10,Genérico,0
449,Meta Ads,Retargeting,Mobile,Client-side,12,1104,25%,0,Gerente,1-10,Corporativo,1
450,Google Ads,Lookalike,Mobile,Client-side,5,550,75%,0,Analista,200+,Corporativo,1
451,Organic Search,PMax,Mobile,Server-side,9,603,100%,0,C-Level,51-200,Genérico,1
452,Meta Ads,Search,Desktop,Client-side,9,855,50%,0,Gerente,200+,Genérico,0
453,,,Desktop,Client-side,3,111,100%,0,Coordenador,200+,Genérico,0
454,Direct,Nenhuma,Mobile,Server-side,9,1062,50%,1,C-Level,51-200,Genérico,1
455,,,Mobile,Client-side,13,442,50%,1,Analista,200+,Genérico,0
456,Meta Ads,Nenhuma,Mobile,Client-side,13,819,25%,0,Estagiário,200+,Corporativo,0
457,Google Ads,Institucional,Desktop,Client-side,9,1017,25%,0,Coordenador,51-200,Corporativo,0
458,Meta Ads,Retargeting,Mobile,Client-side,2,128,50%,1,Coordenador,200+,Genérico,0
459,,,Mobile,Client-side,5,580,75%,0,Coordenador,11-50,Genérico,0
460,Google Ads,Lookalike,Mobile,Server-side,11,605,75%,0,Gerente,11-50,Corporativo,1
461,Google Ads,PMax,Desktop,Client-side,2,118,75%,0,Gerente,1-10,Genérico,0
462,LinkedIn Ads,Lookalike,Mobile,Server-side,1,70,75%,0,Analista,200+,Genérico,0
463,Organic Search,PMax,Desktop,Client-side,7,343,25%,0,C-Level,51-200,Genérico,1
464,,,Mobile,Client-side,4,180,100%,0,Gerente,51-200,Corporativo,1
465,Referral,Search,Mobile,Client-side,5,520,100%,1,C-Level,11-50,Corporativo,1
466,Meta Ads,Search,Mobile,Server-side,4,200,50%,0,C-Level,1-10,Genérico,0
467,Google Ads,PMax,Mobile,Client-side,6,450,75%,1,Analista,200+,Genérico,0
468,Direct,Retargeting,Mobile,Server-side,11,880,25%,0,Gerente,51-200,Genérico,1
469,Google Ads,Institucional,Mobile,Server-side,2,72,25%,0,Analista,51-200,Corporativo,0
470,Referral,Lookalike,Mobile,Server-side,8,800,25%,0,Gerente,200+,Corporativo,0
471,Google Ads,Nenhuma,Mobile,Server-side,4,468,50%,1,Gerente,1-10,Corporativo,1
472,Referral,Lookalike,Mobile,Client-side,8,344,25%,0,Analista,11-50,Corporativo,0
473,Google Ads,Lookalike,Desktop,Server-side,3,348,50%,0,C-Level,200+,Corporativo,0
474,Direct,Nenhuma,Mobile,Server-side,12,276,50%,0,Gerente,200+,Corporativo,1
475,Meta Ads,Nenhuma,Mobile,Server-side,12,336,50%,0,C-Level,200+,Genérico,1
476,,,Mobile,Client-side,11,231,50%,0,Analista,11-50,Genérico,0
477,Google Ads,Lookalike,Mobile,Server-side,5,270,25%,0,C-Level,51-200,Genérico,1
478,,,Mobile,Client-side,12,684,25%,1,Gerente,200+,Genérico,1
479,Referral,Institucional,Mobile,Client-side,3,192,100%,0,Coordenador,200+,Genérico,0
480,Meta Ads,PMax,Mobile,Server-side,12,408,25%,0,Gerente,200+,Corporativo,1
481,LinkedIn Ads,Nenhuma,Mobile,Server-side,13,793,75%,1,Gerente,200+,Corporativo,1
482,,,Desktop,Client-side,7,154,75%,0,Gerente,1-10,Corporativo,1
483,Meta Ads,Institucional,Mobile,Server-side,3,150,50%,1,Analista,1-10,Genérico,1
484,LinkedIn Ads,Retargeting,Mobile,Client-side,12,852,50%,0,Gerente,1-10,Corporativo,1
485,Meta Ads,Search,Mobile,Client-side,8,480,50%,1,Gerente,51-200,Corporativo,1
486,Direct,Search,Mobile,Client-side,9,684,100%,0,Gerente,200+,Corporativo,1
487,,,Desktop,Client-side,13,793,50%,0,Analista,200+,Genérico,1
488,Google Ads,Retargeting,Mobile,Server-side,12,864,100%,0,Analista,200+,Genérico,0
489,Referral,PMax,Mobile,Client-side,2,150,50%,0,Estagiário,200+,Corporativo,0
490,Direct,Institucional,Mobile,Client-side,3,318,75%,0,Gerente,11-50,Corporativo,1
491,Meta Ads,Retargeting,Mobile,Client-side,12,1140,50%,1,Analista,11-50,Corporativo,1
492,LinkedIn Ads,Search,Mobile,Client-side,13,1183,25%,0,Analista,11-50,Corporativo,1
493,Google Ads,Retargeting,Mobile,Server-side,7,504,50%,1,Gerente,200+,Corporativo,1
494,Google Ads,Search,Mobile,Client-side,5,520,25%,0,Analista,11-50,Corporativo,0
495,,,Mobile,Client-side,10,1040,25%,0,C-Level,11-50,Genérico,0
496,Meta Ads,Nenhuma,Mobile,Server-side,7,357,25%,0,Coordenador,51-200,Corporativo,1
497,Meta Ads,Institucional,Mobile,Client-side,2,200,25%,0,C-Level,51-200,Genérico,0
498,Google Ads,Lookalike,Mobile,Server-side,14,1022,100%,0,Estagiário,11-50,Corporativo,0
499,Referral,Lookalike,Desktop,Client-side,14,784,100%,1,Analista,11-50,Genérico,0
500,Referral,Lookalike,Mobile,Client-side,4,428,50%,0,Analista,51-200,Genérico,0
501,LinkedIn Ads,Institucional,Mobile,Server-side,1,27,50%,0,Gerente,11-50,Genérico,0
502,Meta Ads,PMax,Mobile,Server-side,5,505,100%,0,Analista,200+,Genérico,0
503,,,Mobile,Client-side,8,240,50%,0,Analista,11-50,Genérico,0
504,Organic Search,Nenhuma,Mobile,Server-side,1,73,50%,1,C-Level,200+,Genérico,1
505,LinkedIn Ads,Retargeting,Desktop,Server-side,7,553,100%,0,Analista,11-50,Corporativo,0
506,Google Ads,Institucional,Desktop,Client-side,7,203,100%,0,Gerente,1-10,Corporativo,1
507,Direct,Institucional,Mobile,Client-side,7,763,50%,0,Gerente,11-50,Corporativo,1
508,,,Mobile,Client-side,1,89,100%,0,Analista,1-10,Corporativo,0
509,,,Mobile,Client-side,12,1200,75%,0,Gerente,11-50,Corporativo,1
510,,,Mobile,Client-side,11,1166,25%,0,Coordenador,11-50,Corporativo,0
511,LinkedIn Ads,Institucional,Desktop,Server-side,3,183,25%,1,Analista,200+,Genérico,1
512,,,Mobile,Client-side,11,616,75%,0,Analista,51-200,Genérico,0
513,Direct,Retargeting,Mobile,Server-side,2,222,75%,0,Gerente,51-200,Genérico,0
514,,,Mobile,Client-side,5,495,50%,0,Analista,200+,Corporativo,1
515,Google Ads,Nenhuma,Mobile,Client-side,2,190,50%,0,Coordenador,51-200,Corporativo,0
516,Google Ads,PMax,Desktop,Server-side,13,1001,25%,1,Gerente,1-10,Corporativo,1
517,,,Mobile,Client-side,14,1456,50%,0,Analista,1-10,Genérico,0
518,Organic Search,Retargeting,Mobile,Client-side,5,390,25%,0,C-Level,11-50,Genérico,1
519,Referral,Lookalike,Mobile,Client-side,5,215,50%,0,Analista,1-10,Corporativo,0
520,Google Ads,Search,Desktop,Server-side,4,188,50%,0,Analista,51-200,Genérico,0
521,Meta Ads,Search,Desktop,Client-side,11,616,25%,1,Gerente,1-10,Genérico,1
522,Meta Ads,Retargeting,Mobile,Client-side,7,280,75%,0,Estagiário,11-50,Corporativo,0
523,Referral,PMax,Mobile,Server-side,10,520,75%,1,Gerente,1-10,Genérico,1
524,Organic Search,Nenhuma,Mobile,Server-side,6,126,50%,0,C-Level,51-200,Corporativo,1
525,,,Mobile,Client-side,2,204,75%,0,Analista,200+,Genérico,0
526,Meta Ads,Retargeting,Mobile,Client-side,4,188,50%,1,Analista,11-50,Genérico,0
527,Meta Ads,Search,Mobile,Server-side,13,442,100%,0,Analista,200+,Corporativo,0
528,Google Ads,Institucional,Mobile,Server-side,14,280,100%,0,Gerente,1-10,Corporativo,1
529,,,Mobile,Client-side,11,517,100%,0,Analista,11-50,Corporativo,1
530,Direct,Institucional,Desktop,Client-side,7,483,75%,0,Analista,11-50,Corporativo,0
531,Organic Search,Nenhuma,Mobile,Server-side,9,486,75%,1,Gerente,1-10,Genérico,1
532,Referral,Retargeting,Mobile,Server-side,9,1035,25%,1,Coordenador,11-50,Genérico,0
533,Referral,Search,Mobile,Server-side,12,564,75%,1,Estagiário,1-10,Genérico,0
534,Meta Ads,Lookalike,Mobile,Client-side,3,84,50%,1,C-Level,200+,Genérico,1
535,Organic Search,Institucional,Mobile,Client-side,1,43,25%,0,Analista,200+,Corporativo,0
536,Direct,Lookalike,Desktop,Server-side,9,738,75%,0,Coordenador,51-200,Corporativo,0
537,,,Mobile,Client-side,8,184,25%,0,Analista,51-200,Corporativo,1
538,Google Ads,Search,Desktop,Client-side,7,525,75%,0,C-Level,1-10,Corporativo,0
539,,,Mobile,Client-side,6,360,50%,0,Analista,1-10,Corporativo,0
540,Google Ads,Nenhuma,Mobile,Client-side,14,1204,100%,1,Estagiário,200+,Genérico,0
541,Referral,Lookalike,Mobile,Client-side,10,670,100%,1,Analista,11-50,Corporativo,1
542,LinkedIn Ads,Lookalike,Mobile,Server-side,7,735,50%,0,C-Level,1-10,Genérico,0
543,Google Ads,Institucional,Mobile,Server-side,11,847,25%,0,Analista,11-50,Corporativo,1
544,LinkedIn Ads,Search,Desktop,Server-side,9,522,100%,0,Estagiário,51-200,Corporativo,0
545,LinkedIn Ads,Lookalike,Desktop,Server-side,6,264,75%,0,Coordenador,200+,Genérico,0
546,Meta Ads,Retargeting,Desktop,Client-side,14,1106,75%,0,Analista,1-10,Genérico,0
547,,,Desktop,Client-side,14,1470,25%,0,Gerente,51-200,Genérico,1
548,LinkedIn Ads,Institucional,Desktop,Client-side,10,660,25%,1,Gerente,1-10,Genérico,1
549,,,Mobile,Client-side,3,351,50%,0,Analista,51-200,Corporativo,0
550,Organic Search,PMax,Mobile,Server-side,13,1040,100%,0,Coordenador,200+,Genérico,0
551,Meta Ads,Search,Mobile,Client-side,14,1442,25%,0,Estagiário,1-10,Genérico,0
552,,,Mobile,Client-side,3,357,100%,0,Coordenador,1-10,Genérico,0
553,,,Desktop,Client-side,4,184,100%,0,Gerente,11-50,Genérico,0
554,Meta Ads,PMax,Mobile,Client-side,10,1150,75%,1,Coordenador,11-50,Corporativo,1
555,Direct,Search,Mobile,Server-side,13,793,25%,1,Analista,1-10,Genérico,0
556,Meta Ads,Nenhuma,Desktop,Client-side,14,994,50%,0,Estagiário,200+,Genérico,0
