dispositivo,metodo_tracking,paginas_vistas,tempo_sessao_segundos,scroll_depth_max,baixou_material_rico,cargo,tamanho_empresa,tipo_email,converteu,origem_canal_Direct,origem_canal_Google Ads,origem_canal_LinkedIn Ads,origem_canal_Meta Ads,origem_canal_Organic Search,origem_canal_Referral,campanha_tipo_Lookalike,campanha_tipo_Nenhuma,campanha_tipo_PMax,campanha_tipo_Retargeting,campanha_tipo_Search,campanha_tipo_Sem Rastreio
0,0,0.3076923076923077,0.17156862745098037,0.6666666666666666,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0.9230769230769231,0.2824754901960784,1.0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0.3076923076923077,0.3370098039215686,0.33333333333333337,0,4,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0.8461538461538463,0.24509803921568624,1.0,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.9230769230769231,0.545343137254902,0.0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.07692307692307693,0.05637254901960785,0.33333333333333337,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0.38461538461538464,0.1090686274509804,1.0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.38461538461538464,0.30759803921568624,0.6666666666666666,1,3,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.8461538461538463,0.3480392156862745,0.6666666666666666,0,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0.23076923076923078,0.18137254901960784,0.6666666666666666,0,5,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.3076923076923077,0.20833333333333331,0.33333333333333337,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0.4615384615384616,0.4852941176470588,0.33333333333333337,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,1.0000000000000002,0.45955882352941174,0.33333333333333337,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0.5384615384615385,0.22794117647058823,0.33333333333333337,0,3,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0.38461538461538464,0.29289215686274506,0.33333333333333337,0,4,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.3076923076923077,0.08884803921568628,1.0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.8461538461538463,0.2965686274509804,1.0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0.15384615384615385,0.11090686274509803,0.6666666666666666,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0.4615384615384616,0.18933823529411764,1.0,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.5384615384615385,0.11519607843137254,1.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.15384615384615385,0.09987745098039216,0.6666666666666666,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.3076923076923077,0.07659313725490197,0.6666666666666666,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.7692307692307694,0.5741421568627452,0.0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.07692307692307693,0.06495098039215687,0.6666666666666666,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0.6923076923076923,0.1838235294117647,1.0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,0.6923076923076923,0.625,0.33333333333333337,0,4,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.8461538461538463,0.37009803921568624,0.6666666666666666,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.23076923076923078,0.2598039215686274,0.0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.8461538461538463,0.7671568627450981,1.0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.23076923076923078,0.11274509803921569,0.0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0.8461538461538463,0.48039215686274506,0.0,0,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0.9230769230769231,0.17892156862745096,1.0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.5384615384615385,0.3799019607843137,0.0,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.15384615384615385,0.1881127450980392,1.0,0,5,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.3076923076923077,0.3216911764705882,0.0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.7692307692307694,0.13602941176470587,0.33333333333333337,0,4,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.11948529411764706,0.6666666666666666,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.07692307692307693,0.13112745098039214,0.33333333333333337,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0.6153846153846154,0.2800245098039216,0.33333333333333337,0,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.23076923076923078,0.24019607843137253,0.0,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.6153846153846154,0.6109068627450981,0.6666666666666666,0,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.6153846153846154,0.32414215686274506,0.6666666666666666,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.07692307692307693,0.03553921568627451,0.6666666666666666,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.6153846153846154,0.31862745098039214,0.0,0,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0.6153846153846154,0.5447303921568628,0.33333333333333337,0,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.07692307692307693,0.03553921568627451,1.0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.7692307692307694,0.15624999999999997,1.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0.9230769230769231,0.5931372549019608,1.0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0.38461538461538464,0.21200980392156862,0.6666666666666666,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.6153846153846154,0.23039215686274508,1.0,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0.23076923076923078,0.13480392156862744,0.33333333333333337,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0.07692307692307693,0.06127450980392157,1.0,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.4615384615384616,0.0821078431372549,0.6666666666666666,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0.6153846153846154,0.32965686274509803,0.6666666666666666,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0.38461538461538464,0.22671568627450978,1.0,0,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,0.7692307692307694,0.49999999999999994,0.6666666666666666,0,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.7692307692307694,0.6752450980392157,1.0,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0000000000000002,0.7855392156862745,0.6666666666666666,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.23076923076923078,0.15931372549019607,0.0,0,4,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0.0,0.0024509803921568627,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.23076923076923078,0.24509803921568624,0.33333333333333337,0,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0.15384615384615385,0.1568627450980392,0.0,0,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0.4615384615384616,0.4852941176470588,1.0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.7692307692307694,0.21691176470588233,0.6666666666666666,0,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.9230769230769231,0.8400735294117647,0.33333333333333337,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.7692307692307694,0.7493872549019608,1.0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.6923076923076923,0.7169117647058824,1.0,0,4,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.3076923076923077,0.16544117647058823,0.33333333333333337,0,5,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.8461538461538463,0.6421568627450981,0.33333333333333337,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.15384615384615385,0.16789215686274508,1.0,0,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1.0000000000000002,0.4767156862745098,0.6666666666666666,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.07692307692307693,0.058823529411764705,1.0,1,4,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.9230769230769231,0.5533088235294118,0.6666666666666666,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.07692307692307693,0.11642156862745097,0.33333333333333337,0,5,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.05514705882352941,1.0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.9230769230769231,0.37009803921568624,0.0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.9230769230769231,0.8799019607843137,1.0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0.5384615384615385,0.23284313725490194,0.6666666666666666,0,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.5384615384615385,0.40441176470588236,1.0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1.0000000000000002,1.0,0.6666666666666666,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.8461538461538463,0.4583333333333333,0.0,1,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.2696078431372549,0.33333333333333337,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.9230769230769231,0.31433823529411764,0.0,1,5,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.07692307692307693,0.11274509803921569,0.6666666666666666,0,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.9230769230769231,0.21874999999999997,0.33333333333333337,1,5,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.23076923076923078,0.0857843137254902,0.33333333333333337,0,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.4615384615384616,0.14215686274509803,1.0,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1.0000000000000002,0.7254901960784315,0.0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0.38461538461538464,0.08333333333333333,0.6666666666666666,0,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0.6923076923076923,0.32475490196078427,0.6666666666666666,1,2,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.4615384615384616,0.35661764705882354,0.33333333333333337,0,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.3076923076923077,0.2818627450980392,1.0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.07692307692307693,0.04779411764705883,0.6666666666666666,1,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.5384615384615385,0.5073529411764707,1.0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1.0000000000000002,0.7598039215686275,0.33333333333333337,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.8461538461538463,0.8186274509803921,0.33333333333333337,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0.07692307692307693,0.04656862745098039,0.33333333333333337,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0.8461538461538463,0.6568627450980392,1.0,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0.5384615384615385,0.44362745098039214,0.6666666666666666,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.4615384615384616,0.21078431372549017,0.0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0.15384615384615385,0.13112745098039214,1.0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.9230769230769231,0.29840686274509803,0.33333333333333337,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.23076923076923078,0.2622549019607843,0.0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.9230769230769231,0.37009803921568624,0.0,1,5,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0.4615384615384616,0.2965686274509804,0.0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.23076923076923078,0.24264705882352938,0.0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6153846153846154,0.09803921568627451,0.0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0.4615384615384616,0.2150735294117647,0.33333333333333337,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0.0,0.026348039215686278,0.6666666666666666,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,0.05821078431372549,0.0,0,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0.23076923076923078,0.06862745098039216,0.6666666666666666,0,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1.0000000000000002,0.4681372549019608,0.6666666666666666,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,1.0000000000000002,0.45098039215686275,1.0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.9230769230769231,0.6090686274509804,0.33333333333333337,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0.6153846153846154,0.22487745098039214,0.0,0,4,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0.9230769230769231,0.6568627450980392,0.6666666666666666,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.23076923076923078,0.049019607843137254,1.0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.9230769230769231,0.6807598039215687,0.6666666666666666,1,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.3076923076923077,0.16237745098039214,0.0,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0.0,0.33333333333333337,1,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,1.0000000000000002,0.5024509803921569,0.33333333333333337,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.07692307692307693,0.049019607843137254,0.0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.7692307692307694,0.3584558823529412,0.6666666666666666,0,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.23076923076923078,0.21323529411764705,1.0,0,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0.8461538461538463,0.5245098039215687,0.33333333333333337,0,2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.23076923076923078,0.24754901960784315,0.33333333333333337,0,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.7692307692307694,0.32475490196078427,0.6666666666666666,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.6923076923076923,0.2818627450980392,0.6666666666666666,0,4,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.38461538461538464,0.37009803921568624,0.6666666666666666,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.9230769230769231,0.16299019607843135,1.0,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.38461538461538464,0.2708333333333333,0.6666666666666666,0,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.5384615384615385,0.5220588235294118,1.0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.8461538461538463,0.5759803921568628,0.0,1,5,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.9230769230769231,0.18688725490196076,1.0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0.6153846153846154,0.20281862745098037,0.6666666666666666,1,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,1,1.0000000000000002,0.6740196078431373,1.0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.0,0.027573529411764705,1.0,1,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0.0,0.007352941176470588,1.0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.38461538461538464,0.14215686274509803,0.33333333333333337,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.23076923076923078,0.22794117647058823,0.6666666666666666,0,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0.7692307692307694,0.32475490196078427,1.0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.23076923076923078,0.04411764705882353,0.6666666666666666,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.0,0.04534313725490196,0.0,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.6153846153846154,0.4564950980392157,1.0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0.8461538461538463,0.24509803921568624,1.0,0,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.7692307692307694,0.32475490196078427,0.0,1,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.15384615384615385,0.11090686274509803,0.6666666666666666,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.3076923076923077,0.17769607843137253,0.0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.6923076923076923,0.12867647058823528,0.0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0.0,0.037377450980392156,0.0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.5384615384615385,0.3161764705882353,0.0,0,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.15384615384615385,0.0741421568627451,0.6666666666666666,0,2,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1.0000000000000002,0.28799019607843135,1.0,0,4,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.0,0.05392156862745098,0.0,0,4,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.6923076923076923,0.5759803921568628,0.0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.38461538461538464,0.3112745098039216,0.33333333333333337,0,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,0.017769607843137254,0.6666666666666666,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.15384615384615385,0.14215686274509803,0.0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.3076923076923077,0.25735294117647056,0.33333333333333337,0,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0.23076923076923078,0.06862745098039216,0.0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.4615384615384616,0.3909313725490196,0.6666666666666666,0,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.38461538461538464,0.18259803921568626,0.33333333333333337,0,4,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.8461538461538463,0.5392156862745099,0.33333333333333337,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.15384615384615385,0.07598039215686274,0.6666666666666666,1,4,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0.7692307692307694,0.6685049019607844,0.33333333333333337,0,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0.5384615384615385,0.4681372549019608,0.33333333333333337,0,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0.5384615384615385,0.2034313725490196,0.0,1,4,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1.0000000000000002,0.9571078431372549,0.33333333333333337,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.07692307692307693,0.09191176470588236,1.0,0,2,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.4615384615384616,0.24080882352941174,0.6666666666666666,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1.0000000000000002,0.9313725490196079,0.0,0,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0.0,0.008578431372549019,0.33333333333333337,0,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.07692307692307693,0.05024509803921569,1.0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.5384615384615385,0.17892156862745096,0.0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.8461538461538463,0.5171568627450981,0.6666666666666666,0,3,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0.0,0.04718137254901961,0.33333333333333337,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.07692307692307693,0.12254901960784313,0.6666666666666666,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.8461538461538463,0.6200980392156863,0.6666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,0.029411764705882353,0.33333333333333337,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3076923076923077,0.2512254901960784,0.33333333333333337,0,5,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.4615384615384616,0.3995098039215686,0.0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0.38461538461538464,0.3848039215686274,0.6666666666666666,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0.38461538461538464,0.3590686274509804,0.33333333333333337,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.38461538461538464,0.06127450980392157,0.6666666666666666,0,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0.5384615384615385,0.27205882352941174,0.33333333333333337,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.3076923076923077,0.23284313725490194,0.6666666666666666,1,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0.6923076923076923,0.4411764705882353,0.0,1,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.4615384615384616,0.36519607843137253,0.6666666666666666,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0.15384615384615385,0.026348039215686278,0.33333333333333337,1,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.6153846153846154,0.6109068627450981,1.0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.6923076923076923,0.20833333333333331,0.0,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0.15384615384615385,0.07598039215686274,0.0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,1.0000000000000002,0.18504901960784312,1.0,0,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1.0000000000000002,0.7769607843137255,0.33333333333333337,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0.38461538461538464,0.29289215686274506,0.0,1,3,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0.15384615384615385,0.17892156862745096,1.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.0,0.025735294117647058,1.0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.04595588235294118,0.6666666666666666,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.15384615384615385,0.044730392156862746,0.6666666666666666,0,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.23076923076923078,0.1568627450980392,0.33333333333333337,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1.0000000000000002,0.7340686274509804,1.0,0,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.07692307692307693,0.0857843137254902,0.6666666666666666,1,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.6153846153846154,0.5998774509803922,0.33333333333333337,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0.7692307692307694,0.607843137254902,0.0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0.5384615384615385,0.33088235294117646,0.6666666666666666,0,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.8461538461538463,0.8333333333333334,0.33333333333333337,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.9230769230769231,0.7524509803921569,0.6666666666666666,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0.15384615384615385,0.20281862745098037,0.0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0.4615384615384616,0.4252450980392157,0.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.23076923076923078,0.22549019607843135,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0.3076923076923077,0.06127450980392157,0.0,1,3,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.23076923076923078,0.25735294117647056,0.33333333333333337,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.6153846153846154,0.24693627450980393,0.6666666666666666,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.7692307692307694,0.7224264705882353,0.6666666666666666,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0.4615384615384616,0.11213235294117647,0.0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0.9230769230769231,0.8400735294117647,0.33333333333333337,0,5,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0.23076923076923078,0.23284313725490194,0.6666666666666666,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.9230769230769231,0.5533088235294118,0.6666666666666666,0,3,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.5384615384615385,0.4730392156862745,0.0,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.07692307692307693,0.031862745098039214,0.0,0,5,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.4615384615384616,0.3480392156862745,0.33333333333333337,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
